,127,Maternal/Newborn and Reproductive Health,ANC Package,Basic ANC,Basic ANC,Basic ANC,,Antenatal Care - First Visit,All,Basic ANC,,Afr-D,"Darmstadt, 2004; Lancet",per capita,Universal ANC (95%),None,0.004688804,0.220918544,Int $ (2000),0.004688804,0.220918544,0.094469989,2.015769196,21.338,Yes,2000 Int$,Pregnant women,"6,760",100.00%,100.00%,Pregnant women," 949,472 ",100.00%,,949472,63.00%,100.00%,95%,ANC coverage,63%,0,0,0,0,38.91117317,Malawi's OHT,38.91117317,38.9111732,38.9111732,19.4056164,19.4056164,New Malawi estimate (2021),7.5,1.5,3.456081238,10,0,3.5,0.073319933,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,
,128,Maternal/Newborn and Reproductive Health,ANC Package,Urinanalysis,Urinanalysis,Urinanalysis,,,All,,,,,,,,,,,,,,,,,,,,,,Pregnant women," 949,472 ",100%,,949472,,,95%,ANC coverage,95%,,,,,,,,,,Not available,,N/A,,,,,,,,,,,,,,,,,,,,,,No,Incomplete,Complete,Incomplete,Incomplete,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,129,Maternal/Newborn and Reproductive Health,ANC Package,Deworming (pregnant women),Deworming (pregnant women),Deworming (pregnant women),,,All,Deworming (pregnant women),,,,0,,,,,,,,,,,,,Pregnant women,"6,760",29.00%,29.00%,Pregnant women," 949,472 ",100%,,949472,100.00%,100.00%,95%,ANC coverage,95%,0,0,0.124658488,0.124658488,,,0.124658488,0,0,0.003264,0.003264,New Malawi estimate (2021),,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,No,Incomplete,Complete,Complete,Incomplete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,130,Maternal/Newborn and Reproductive Health,ANC Package,Tetanus toxoid (pregnant women),Tetanus toxoid (pregnant women),Tetanus toxoid (pregnant women),,EPI,All,Tetanus toxoid (pregnant women),,"Afr-E region (Botswana, Burundi, Central African Republic, Congo, Côte d'Ivoire, Democratic Republic Of The Congo, Eritrea, Ethiopi
Mozambique, Namibia, Rwanda, South Africa, Swaziland, Uganda, United Republic of Tanzania, Zambia, Zimbabwe )",Adam (2005); BMJ,per capita,Tetanus Toxoid,None,0.005486112,0.095564523,Int $ (2000),0.005486112,0.095564523,0.110534135,0.871977598,7.889,Yes,2000 Int$,Pregnant women,"6,760",100.00%,100.00%,Pregnant women," 949,472 ",100.00%,,949472,98.00%,85.00%,95%,ANC coverage,95%,0,0.21939894,0.21939894,0.21939894,,,0.21939894,0.396885,0.396885,1.666404,1.666404,New Malawi estimate (2021),0.010008818,0.010008818,2.023100526,2.290407064,0.04,0.04,0.04,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,
,131,Maternal/Newborn and Reproductive Health,ANC Package,,Daily iron and folic acid supplementation (pregnant women),Daily iron and folic acid supplementation (pregnant women),,Antenatal Care - Followup Visit,,Daily iron and folic acid supplementation (pregnant women),added from Uganda HBP,,WHO-CHOICE,0,,,,,,0.19,22.63009155,0.19,22.90165265,120.535,,,Pregnant women,"6,623",28.80%,100.00%,Pregnant women," 949,472 ",100.00%,,949472,84.00%,83.00%,95%,ANC coverage,84%,,,,,1.512,MSH International Medical Producets Price Guide (2015) - 180 tablets X $0.0084/tablet,1.512,0,0,1.307196,1.307196,New Malawi estimate (2021),0.291423118,0.291423118,3.130165832,9.229970856,0.708576882,3.5,0.287426935,0.287426935,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,132,Maternal/Newborn and Reproductive Health,ANC Package,Syphilis detection and treatment (pregnant women),Syphilis detection and treatment (pregnant women),Syphilis detection and treatment (pregnant women),,STI,All,Syphilis detection and treatment (pregnant women),,Uganda,Kuznik (2013); PLoS Med,0,Syphilis screening before third trimester + treat with three injections of benzathine penicillin if positive,None,,,,0.098991704,0.822768609,0.098991704,0.832641832,8.411,,,Births,"6,760",100.00%,100.00%,Pregnant women," 949,472 ",100.00%,,949472,100.00%,59.00%,95%,ANC coverage,95%,0,0,0.480483678,0.480483678,,,0.480483678,0,0,4.6722,4.6722,New Malawi estimate (2021),5,4.907896622,1.291582499,1.580052088,6.220468791,0.580052088,0.580052088,0.580052088,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,2013-01-00773-26,Syphilis screening before third trimester + treat with three injections of benzathine penicillin if positive,Syphilis screening before third trimester + treat with three injections of benzathine penicillin if positive,,None,Malawi,6.14263,7.067605942,0,0,0,414013,0,0,0,0,Kuznik,2013,United States,2011,,,,,,,,,,
,133,Maternal/Newborn and Reproductive Health,ANC Package,Malaria Prevention IPT,"Intermittent preventive treatment in infants (IPTi) using 3 days of amodiaquine-artesunate (AQ3-AS3) against clinical malaria; at 2, 3, and 9 months.",Intermittent preventive treatment in infants (IPTi),,Under 5 Outpatient Visit,All,"Intermittent preventive treatment in infants (IPTi) using 3 days of amodiaquine-artesunate (AQ3-AS3) against clinical malaria; at 2, 3, and 9 months.",,Kenya,Conteh (2010); PLoS One,0,"Intermittent preventive treatment in infants (IPTi) using 3 days of amodiaquine-artesunate (AQ3-AS3) against clinical malaria; at 2, 3, and 9 months.",None,,,,0.158,1.533852,0.158,1.552258224,9.824,,,,,,100.00%,Pregnant women," 949,472 ",100.00%,,949472,,41.00%,95%,ANC coverage,95%,0,0,0,0,1.244,Conteh (2010) - Tufts Database,1.244,,1.244,0.15066,0.15066,New Malawi estimate (2021),7,5.283719796,0.880739061,7.49135629,10.4628284,3.5,2.5,3.332945747,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,
,134,Malaria,Prevention,Malaria Prevention ITN,Malaria Prevention ITN,Malaria Prevention ITN,Mass ITN Distribution,No HRH time,All,,The CE evidence is specifically for pregnant women,"Congo, Rep.","Becker-Dreps(2009);Cost-effectiveness of adding bed net distribution for malaria prevention to antenatal services in Kinshasa, Democratic Republic of the Congo",,Long-lasting insecticide-treated bed nets (ITNs) + information on correct use and malaria transmission,,,,,0.553121332,9.524562678,0.553121332,12.62004555,22.816,Yes,2005 US$,,,,,Total population,18898441,50.00%,One net per 2 household members. WHO. World Malaria Report 2014. Geneva: World Health Organization; 2014. http://www.who.int/malaria/publications/world_malaria_report/en/.,9449220.5,,,60%,Ng'ambi 2020 adults,60%,,,,,,,,,,0.8124,0.8124,New Malawi estimate (2021),0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,No,Complete,Complete,Complete,Complete,Incomplete,,2009-01-01632-03,Long-lasting insecticide-treated bed nets (ITNs) + information on correct use and malaria transmission,Long-lasting insecticide-treated bed nets (ITNs) + information on correct use and malaria transmission,,None,"Congo, Rep.",17.34,22.97891828,0,0,0,0,0,0,0,0,Becker-Dreps,2009,United States,2005,"Cost-effectiveness of adding bed net distribution for malaria prevention to antenatal services in Kinshasa, Democratic Republic of the Congo",9897,170423,,0.553121332,9.524562678,2005 US$,17.22,,
,135,Maternal/Newborn and Reproductive Health,Modern Family Planning,Oral Contraception,Pill,Oral Contraception,,EPI,All,Pill,,Uganda,Babigumira (2012); PLoS One,0,Universal access to modern contraceptives,Standard/Usual Care- current contraceptive program,,,,0.37,-57.17016,0.37,-57.85620192,-156.368,,,Women of reproductive age (15-49),"4,682",100.00%,24.08%,Women of reproductive age (15-49)," 4,799,004 ",20.00%,proportion DHIS-2,959800.8,60.00%,73.00%,60%,,60%,,,,,6.05,Babigumira et al. (2012) - 9 month cycle,6.05,6.95740076,6.95740076,0,0,New Malawi estimate (2021),0.010008818,0.010008818,2.023100526,2.290407064,0.04,0.04,0.04,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Complete,Complete,Complete,Complete,New data available,,,,,,Standard/Usual Care- current contraceptive program,,,,,,,,,,,,,,,,,,,,,,,,,
,136,Maternal/Newborn and Reproductive Health,Modern Family Planning,Male condom,Condoms,Male condom,,EPI,All,Condoms,,International,Stover (2017); PLoS One,0,"Current trend in condom use (for family planning, HIV and STI prevention) continues through to 2030","Current condom use (for family planning, HIV and STI prevention), 10 condoms per per woman per year on average (47% of demand met)",,,,0.00228009,0.412989129,0.00228009,0.417944999,183.302,,,Eligible condom users,"87,510",100.00%,100.00%,Men 15-49 years," 4,363,012 ",40.00%,,1745204.8,70.00%,75.00%,70%,,70%,3.141393908,3.141393908,3.141393908,0,,,3.141393908,9.06762744,9.06762744,5.0328,5.0328,New Malawi estimate (2021),0.010008818,0.010008818,2.023100526,2.290407064,0.04,0.04,0.04,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Complete,Complete,Complete,Complete,New data available,,,,,,"Current condom use (for family planning, HIV and STI prevention), 10 condoms per per woman per year on average (47% of demand met)",,,,,,,,,,,,,,,,,,,,,,,,,
,137,Maternal/Newborn and Reproductive Health,Modern Family Planning,Female Condom,Female Condom,Female Condom,,EPI,All,Female Condom,,Uganda,Mvundura (2015); Int J Womens Health,0,"Distributing 100,000 Woman’s Condoms",None,,,,0.015661833,2.81913,0.015661833,3.17715951,202.860,Yes,2012 US$,Direct entry,684,100.00%,,Women of reproductive age (15-49)," 4,799,004 ",0.01%,proportion DHIS-2,479.9004,60.00%,,60%,,60%,,,,,,,0,0,0,0.79776,0.79776,New Malawi estimate (2021),0.010008818,0.010008818,2.023100526,2.290407064,0.04,0.04,0.04,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,2015-01-02003-05,Women's condom distribution,"Distributing 100,000 Woman’s Condoms",,None,Malawi,73,82.28961994,0,0,0,0,0,0,0,0,Mvundura,2015,United States,2012,Estimating the hypothetical dual health impact and cost-effectiveness of the Woman's Condom in selected sub-Saharan African countries,1566.183333,281913,per condom distributed,0.015661833,2.81913,2012 US$,180,,
,138,Maternal/Newborn and Reproductive Health,Modern Family Planning,Injectable Contraception,Injectable,Injectable Contraception,,Minor Surgical Procedures,All,Injectable,,Uganda,Babigumira (2012); PLoS One,0,Universal access to modern contraceptives,Current contraceptive program (CCP) - 31% women have access to modern contraceptives,,,,0.37,-57.17016,0.37,-57.85620192,-156.368,,,Women of reproductive age (15-49),"35,076",100.00%,30.96%,Women of reproductive age (15-49)," 4,799,004 ",30.00%,proportion DHIS-2,1439701.2,60.00%,73.00%,60%,,60%,,,,,5.42,Babigumira et al. (2012) - 9 month cycle,5.42,4.45588891,4.45588891,0.836736,0.836736,New Malawi estimate (2021),32,40,16,24,12,2.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Complete,Complete,Complete,Complete,New data available,,,,,,Current contraceptive program (CCP) - 31% women have access to modern contraceptives,,,,,,,,,,,,,,,,,,,,,,,,,
,139,Maternal/Newborn and Reproductive Health,Modern Family Planning,IUD,IUD,IUD,,Major Surgical Procedures,All,IUD,,Uganda,Babigumira (2012); PLoS One,0,Universal access to modern contraceptives,Current contraceptive program (CCP) - 31% women have access to modern contraceptives,,,,0.37,-57.17016,0.37,-57.85620192,-156.368,,,Women of reproductive age (15-49),"1,657",100.00%,2.75%,Women of reproductive age (15-49)," 4,799,004 ",1.00%,proportion DHIS-2,47990.04,60.00%,73.00%,60%,,60%,,,,,1.66,Babigumira et al. (2012) - 9 month cycle,1.66,0.60048992,0.60048992,0.07626,0.07626,New Malawi estimate (2021),180,180,72,108,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Complete,Complete,Complete,Complete,New data available,,,,,,Current contraceptive program (CCP) - 31% women have access to modern contraceptives,,,,,,,,,,,,,,,,,,,,,,,,,
,140,Maternal/Newborn and Reproductive Health,Modern Family Planning,Implant,Implant,Implant,,Minor Surgical Procedures,All,Implant,,Uganda,Babigumira (2012); PLoS One,0,Universal access to modern contraceptives,Current contraceptive program (CCP) - 31% women have access to modern contraceptives,,,,0.37,-57.17016,0.37,-57.85620192,-156.368,,,Women of reproductive age (15-49),"11,380",100.00%,0.69%,Women of reproductive age (15-49)," 4,799,004 ",10.00%,proportion DHIS-2,479900.4,60.00%,73.00%,60%,,60%,,,,,34.6,Babigumira et al. (2012) - 9 month cycle,34.6,19.9482922,19.9482922,2.348076,2.348076,New Malawi estimate (2021),32,40,16,24,12,2.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Complete,Complete,Complete,Complete,New data available,,,,,,Current contraceptive program (CCP) - 31% women have access to modern contraceptives,,,,,,,,,,,,,,,,,,,,,,,,,
,141,Maternal/Newborn and Reproductive Health,Modern Family Planning,Tubal Ligation,Female sterilization,Tubal Ligation,,Minor Surgical Procedures,,Female sterilization,,Uganda,Babigumira (2012); PLoS One,0,Universal access to modern contraceptives,Current contraceptive program (CCP) - 31% women have access to modern contraceptives,,,,0.37,-57.17016,0.37,-57.85620192,-156.368,,,Women of reproductive age (15-49),"11,668",100.00%,3.44%,Women of reproductive age (15-49)," 4,799,004 ",0.05%,proportion DHIS-2,2399.502,60.00%,73.00%,60%,,60%,,,,,4.95,Babigumira et al. (2012) - 9 month cycle,4.95,4.1900365,4.1900365,4.18782,4.18782,New Malawi estimate (2021),32,40,16,24,12,2.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,Current contraceptive program (CCP) - 31% women have access to modern contraceptives,,,,,,,,,,,,,,,,,,,,,,,,,
,142,Maternal/Newborn and Reproductive Health,Modern Family Planning,Vastectomy ,Male sterilization,Vastectomy ,,Minor Surgical Procedures,All,Male sterilization,,Uganda,Babigumira (2012); PLoS One,0,Universal access to modern contraceptives,Current contraceptive program (CCP) - 31% women have access to modern contraceptives,,,,0.37,-57.17016,0.37,-57.85620192,-156.368,,,Men 15-49,432,100.00%,3.44%,Men 15-49," 4,363,012 ",0.001%,proportion DHIS-2,43.63012,60.00%,73.00%,60%,,60%,,,,,8.38,Seamans & Harner-Jay (2007) - https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1947949/,8.38,2.45541407,2.45541407,2.788572,2.788572,New Malawi estimate (2021),32,40,16,24,12,2.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,Current contraceptive program (CCP) - 31% women have access to modern contraceptives,,,,,,,,,,,,,,,,,,,,,,,,,
,143,Maternal/Newborn and Reproductive Health,Delivery Package,Antenatal corticosteroids for preterm labour,Antenatal corticosteroids for preterm labour,Antenatal corticosteroids for preterm labour,,Antenatal Care - Followup Visit,All,Antenatal corticosteroids for preterm labour,,,"Darmstadt et al, 2005; Lancet",0,Corticosteroids (50% coverage),,,,,1.26,55.36159865,1.26,56.02593783,44.465,,,Pregnant women,"6,760",18.00%,5.00%,Pregnant women," 949,472 ",15.70%,"GBD, preg 5% population WHO",149067.104,50.00%,20.00%,50%,RHU estimate,50%,0,0,0,3.390710885,,,3.390710885,7.8069257,7.8069257,6.3346176,6.3346176,New Malawi estimate (2021),0.291423118,0.291423118,3.130165832,9.229970856,0.708576882,3.5,0.287426935,0.287426935,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,144,Maternal/Newborn and Reproductive Health,Delivery Package,Antibiotics for pPRoM,Antibiotics for pPRoM,Antibiotics for pPRoM,,Antenatal Care - Followup Visit,All,Antibiotics for pPRoM,,,"Darmstadt et al, 2005; Lancet",0,Antibiotics for pPROM (95%),,,,,0.79,55.2899795,0.79,55.95345925,70.827,,,Pregnant women,"6,760",7.00%,4.67%,Pregnant women," 949,472 ",15.70%,GBD,149067.104,81.00%,55.00%,80%,RHU estimate,80%,0,0,0.893552045,0.893552045,,,0.893552045,1.92035801,1.92035801,6.9621744,6.9621744,New Malawi estimate (2021),0.291423118,0.291423118,3.130165832,9.229970856,0.708576882,3.5,0.287426935,0.287426935,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,145,Maternal/Newborn and Reproductive Health,Delivery Package,Induction of labour (beyond 41 weeks),Induction of labour (beyond 41 weeks),Induction of labour (beyond 41 weeks),,Normal Deliveries,secondary / tertiary,Induction of labour (beyond 41 weeks),,,WHO-CHOICE,0,,,,,,7.31,22.48700918,7.31,22.75685329,3.113,,,Pregnant women,"6,760",5.00%,5.00%,Pregnant women," 949,472 ",8.00%,World estimates,75957.76,5.00%,44.00%,5%,RHU estimate,5%,0,0,0.003490438,0.003490438,,,0.003490438,0.00277339,0.00277339,0.056988,0.056988,New Malawi estimate (2021),11.09394914,13.8709557,27.7419114,107.7924328,0,0,1.133005872,2.596928537,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,146,Maternal/Newborn and Reproductive Health,Delivery Package,Vaginal delivery - skilled attendance,Vaginal delivery - skilled attendance,Vaginal delivery - skilled attendance,,Normal Deliveries,All,Vaginal delivery - skilled attendance,,"Afr-E region (Botswana, Burundi, Central African Republic, Congo, Côte d'Ivoire, Democratic Republic Of The Congo, Eritrea, Ethiopi
Mozambique, Namibia, Rwanda, South Africa, Swaziland, Uganda, United Republic of Tanzania, Zambia, Zimbabwe )",Adam (2005); BMJ,per capita,Normal delivery by a skilled attendant (95%),None,0.004955197,0.20351704,Int $ (2000),0.004955197,0.20351704,0.133116378,2.475985773,18.600,Yes,2000 Int$,Pregnant women,"6,761",84.50%,100.00%,Pregnant women," 949,472 ",75.00%,Proportions from DHIS-2,712104,94.00%,76.00%,95%,RHU skilled delivery estimate,94%,0,0,2.251432028,2.251432028,,,2.251432028,17.9514515,17.9514515,11.934672,11.934672,New Malawi estimate (2021),11.09394914,13.8709557,27.7419114,107.7924328,0,0,1.133005872,2.596928537,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,
,147,Maternal/Newborn and Reproductive Health,Delivery Package,Vaginal Delivery - with complication,Vaginal Delivery - with complication,Vaginal Delivery - with complication,,Complicated Deliveries,secondary / tertiary,Vaginal Delivery - with complication,,"Afr-E region (Botswana, Burundi, Central African Republic, Congo, Côte d'Ivoire, Democratic Republic Of The Congo, Eritrea, Ethiopi
Mozambique, Namibia, Rwanda, South Africa, Swaziland, Uganda, United Republic of Tanzania, Zambia, Zimbabwe )",Adam (2005); BMJ,per capita,Normal delivery by a skilled attendant (95%),None,0.004955197,0.20351704,Int $ (2000),0.004955197,0.20351704,0.665581889,12.37992887,18.600,Yes,2000 Int$,Pregnant women,"6,756",14.90%,14.91%,Pregnant women," 949,472 ",15.00%,Proportions from DHIS-2,142420.8,94.00%,92.00%,95%,RHU skilled delivery estimate,94%,18.56925188,18.56925188,18.56925188,18.56925188,,,18.56925188,18.5692519,18.5692519,26.3805168,26.3805168,New Malawi estimate (2021),22.3721002,21.81242521,24.33795885,13.97805612,0,3.5,1.361142741,1.138857259,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Complete,Complete,Complete,Complete,New data available,,,,,,None,,,,,,,,,,,,,,,,,,,,,,,,,
